INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (1, NULL, 'Anggabaya Herlambang', 'UNIVERSITAS SULAWESI TENGAH', 'Angeline95@gmail.co.id', '1267640312452474')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (123, NULL, 'Syahrini Prastuti', 'UNIVERSITAS BANTEN', 'Addison.Yuniar@gmail.com', '1066740711786661')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (124, NULL, 'Putri Rahmawati', 'UNIVERSITAS SUMATERA BARAT', 'Lou_Aurelia@gmail.com', '5934744897523261')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (125, 25, 'Kamidin Nashiruddin', 'UNIVERSITAS MALUKU UTARA', 'Verda_Nuraini@gmail.com', '0726615606381632')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (126, NULL, 'Vivi Kahyang', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Tyrell_Manullang86@yahoo.com', '7727934313205900')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (127, NULL, 'Jelita Elvina', 'UNIVERSITAS KALIMANTAN TIMUR', 'Anabel.Arifin@yahoo.com', '1147765403037813')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (128, NULL, 'Melinda Rahayu', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Madeline22@yahoo.co.id', '4565608973944560')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (129, NULL, 'Febrina Pertiwi', 'UNIVERSITAS SULAWESI TENGAH', 'Jarred_Halim4@yahoo.com', '6200942131829829')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (130, 26, 'Tugiman Halim S.Pt', 'UNIVERSITAS PAPUA BARAT', 'Felix.Simbolon@yahoo.com', '7210491507512665')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (131, NULL, 'Sabar Hutagalung M.TI.', 'UNIVERSITAS SULAWESI BARAT', 'Destin_Febrianti@gmail.co.id', '4496311888533515')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (132, NULL, 'Baktiadi Lesmana', 'UNIVERSITAS JAWA TENGAH', 'Danial_Nasyidah93@yahoo.co.id', '1397843402810073')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (133, NULL, 'Ika Wijayanti', 'UNIVERSITAS BALI', 'Elvie.Agustina@gmail.com', '7915127952229656')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (134, NULL, 'Joko Hermawan', 'UNIVERSITAS DKI JAKARTA', 'Candice_Pradana@gmail.co.id', '4164473803977476')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (135, 27, 'Ophelia Widiastuti S.IP', 'UNIVERSITAS MALUKU UTARA', 'Demond.Azzahra@gmail.co.id', '3064607834496265')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (136, NULL, 'Aurora Nuraini', 'UNIVERSITAS PAPUA BARAT', 'Esteban.Yulianto11@yahoo.co.id', '0812925339032991')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (137, NULL, 'Cindy Halimah S.Gz', 'UNIVERSITAS SULAWESI SELATAN', 'Ron80@gmail.co.id', '9538094441649972')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (138, NULL, 'Umay Habibi', 'UNIVERSITAS SULAWESI TENGAH', 'Juana_Marbun@gmail.co.id', '1460846615031737')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (139, NULL, 'Rika Ramadhani', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Corrine.Mahestri89@yahoo.com', '2828338312420543')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (140, 28, 'Jati Hutagalung', 'UNIVERSITAS KALIMANTAN UTARA', 'Deon_Nugroho99@yahoo.com', '4813379165606160')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (141, NULL, 'Gandi Uwais', 'UNIVERSITAS BANGKA BELITUNG', 'Antonio48@yahoo.co.id', '4835604859485082')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (142, NULL, 'Puspa Nurdiyanti S.Farm', 'UNIVERSITAS KALIMANTAN SELATAN', 'Mollie_Suryatmi13@yahoo.com', '6197613262151243')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (143, NULL, 'Galar Purwadi', 'UNIVERSITAS SULAWESI UTARA', 'Delilah15@gmail.co.id', '8169418713820334')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (144, NULL, 'Gilang Damanik', 'UNIVERSITAS MALUKU UTARA', 'Santino_Mahestri59@gmail.co.id', '6543657584565595')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (145, 29, 'Melinda Laksita S.Psi', 'UNIVERSITAS LAMPUNG', 'Perry.Wastuti@gmail.co.id', '2720052918467361')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (146, NULL, 'Jati Sudrajat', 'UNIVERSITAS BANTEN', 'Jensen_Irfandi@gmail.com', '7111266801319056')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (147, NULL, 'Gandewa Kurniawan', 'UNIVERSITAS KALIMANTAN UTARA', 'Bridgette89@gmail.com', '0001262085969629')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (148, NULL, 'Teddy Napitupulu M.M.', 'UNIVERSITAS MALUKU UTARA', 'Shany.Sudrajat1@yahoo.co.id', '5417340611697261')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (149, NULL, 'Vino Haryanto', 'UNIVERSITAS MALUKU UTARA', 'Lizeth.Antoni53@gmail.com', '9091368550557450')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (150, 30, 'Ciaobella Elvina M.Farm', 'UNIVERSITAS KALIMANTAN UTARA', 'Gennaro_Gunarto25@gmail.com', '3603640698584553')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (151, NULL, 'Icha Padmasari', 'UNIVERSITAS BANGKA BELITUNG', 'Mazie0@gmail.co.id', '3994139325947454')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (152, NULL, 'Intan Utami', 'UNIVERSITAS SUMATERA UTARA', 'Don.Thamrin@yahoo.co.id', '0358560421291891')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (153, NULL, 'Mahdi Gunawan', 'UNIVERSITAS JAWA TIMUR', 'Demarcus_Sudiati64@yahoo.com', '6120368200729049')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (154, NULL, 'Chelsea Hartati', 'UNIVERSITAS DI YOGYAKARTA', 'Kaela40@yahoo.co.id', '9696417463498584')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (155, 31, 'Argono Natsir', 'UNIVERSITAS SUMATERA UTARA', 'Derrick.Sitompul@gmail.com', '3858263226026428')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (156, NULL, 'Cakrawala Prabowo', 'UNIVERSITAS KALIMANTAN SELATAN', 'Damion93@yahoo.co.id', '6752282653139553')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (157, NULL, 'Vivi Fathina', 'UNIVERSITAS SUMATERA UTARA', 'Jovani_Sihotang@yahoo.com', '3640929757713716')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (158, NULL, 'Kania Kusmawati', 'UNIVERSITAS BANTEN', 'Halle13@yahoo.co.id', '3685264175709999')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (159, NULL, 'Febrina Saraswati', 'UNIVERSITAS KEPULAUAN RIAU', 'Irving_Azzahra40@yahoo.co.id', '8793449254129693')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (160, 32, 'Ika Fathina', 'UNIVERSITAS MALUKU UTARA', 'Travis57@gmail.com', '7481838411986304')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (161, NULL, 'Kasiyah Lailasari', 'UNIVERSITAS RIAU', 'Martine.Lestari50@gmail.co.id', '7095038990136173')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (162, NULL, 'Najwa Afifah M.TI.', 'UNIVERSITAS KEPULAUAN RIAU', 'Thomas.Melani43@gmail.com', '6822215646001570')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (163, NULL, 'Asmianto Yudhistira', 'UNIVERSITAS SULAWESI BARAT', 'Ryan_Wahyuni6@gmail.com', '5486352723523124')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (164, NULL, 'Ika Elvina', 'UNIVERSITAS DKI JAKARTA', 'Leonie_Sihombing@yahoo.com', '6679106745320588')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (165, 33, 'Wulandari Aurelia', 'UNIVERSITAS SUMATERA UTARA', 'Hertha31@yahoo.co.id', '6107237962314663')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (166, NULL, 'Laras Azizah S.Gz', 'UNIVERSITAS MALUKU UTARA', 'Patrick_Purnawati61@gmail.com', '1943379885517178')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (167, NULL, 'Hasta Nugroho', 'UNIVERSITAS MALUKU UTARA', 'Phoebe94@yahoo.co.id', '1720694765601059')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (168, NULL, 'Paramita Ningrum', 'UNIVERSITAS SULAWESI SELATAN', 'Ahmad.Mayasari14@yahoo.co.id', '9509580971872518')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (169, NULL, 'Anggun Zahrah', 'UNIVERSITAS LAMPUNG', 'Camila.Putra@gmail.co.id', '3586795966756712')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (170, 34, 'Vania Yulianti S.Psi', 'UNIVERSITAS BANTEN', 'Lelia62@yahoo.co.id', '0501311204164255')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (171, NULL, 'Hani Yulianti', 'UNIVERSITAS PAPUA', 'Leta.Agustian53@gmail.co.id', '4359313889373692')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (172, NULL, 'Puput Mulyani', 'UNIVERSITAS BANTEN', 'Fatima72@yahoo.co.id', '5023080815804152')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (173, NULL, 'Cawisadi Ardianto', 'UNIVERSITAS ACEH', 'Tony.Airlangga@gmail.co.id', '1788822061197029')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (174, NULL, 'Ulya Saputri S.Kom', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Humberto43@gmail.com', '3904459221901456')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (175, 35, 'Sasha Amanta', 'UNIVERSITAS SUMATERA SELATAN', 'Casimir48@yahoo.co.id', '6124425544924889')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (176, NULL, 'Asirwanda Mahendra', 'UNIVERSITAS KALIMANTAN SELATAN', 'Rhett.Agustina@gmail.co.id', '7585418402146146')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (177, NULL, 'Sasha Yuliarti', 'UNIVERSITAS JAWA TIMUR', 'Ralph94@gmail.com', '0701238796582711')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (178, NULL, 'Kusuma Zulkarnain', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Elouise.Maryati40@yahoo.co.id', '3439416508889097')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (179, NULL, 'Azalea Halimah', 'UNIVERSITAS KEPULAUAN RIAU', 'Oleta_Suryatmi26@gmail.com', '5322739995951046')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (180, 36, 'Waluyo Hutapea', 'UNIVERSITAS KEPULAUAN RIAU', 'Chanel.Rajata@gmail.com', '0547864513577464')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (181, NULL, 'Soleh Wasita', 'UNIVERSITAS DKI JAKARTA', 'Malika_Melinda6@yahoo.co.id', '1455074045458679')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (182, NULL, 'Suci Fathina', 'UNIVERSITAS BENGKULU', 'Mara25@gmail.co.id', '4037759127061106')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (183, NULL, 'Tania Maheswari', 'UNIVERSITAS BENGKULU', 'Garth.Hariyah54@yahoo.co.id', '7452356556957455')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (184, NULL, 'Shakila Hassanah S.Pd', 'UNIVERSITAS BENGKULU', 'Breanna.Wastuti61@gmail.co.id', '0174397294203034')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (185, 37, 'Edward Saefullah', 'UNIVERSITAS DKI JAKARTA', 'Angie32@yahoo.co.id', '8948401552182231')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (186, NULL, 'Melani Aqila M.Farm', 'UNIVERSITAS KALIMANTAN TENGAH', 'Abdul_Herlambang@gmail.co.id', '7460455434734894')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (187, NULL, 'Warsita Jailani', 'UNIVERSITAS SUMATERA BARAT', 'Tod.Firgantoro@yahoo.com', '7052778627690028')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (188, NULL, 'Noviana Maryati', 'UNIVERSITAS SULAWESI BARAT', 'Marjory.Jelita89@yahoo.co.id', '8619762550448321')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (189, NULL, 'Dimas Sitorus S.Gz', 'UNIVERSITAS SULAWESI UTARA', 'Christ5@gmail.com', '4175553418745479')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (190, 38, 'Karsana Simbolon', 'UNIVERSITAS JAMBI', 'Lilliana.Pranowo@yahoo.com', '7193511273649072')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (191, NULL, 'Rahayu Maryati', 'UNIVERSITAS DKI JAKARTA', 'Timothy27@gmail.co.id', '1554199862558057')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (192, NULL, 'Wani Namaga', 'UNIVERSITAS BENGKULU', 'Shaylee.Andini@gmail.co.id', '3878042758568697')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (193, NULL, 'Victoria Melani', 'UNIVERSITAS ACEH', 'Domenica55@yahoo.com', '6059287856812187')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (194, NULL, 'Cawisono Sihombing', 'UNIVERSITAS SUMATERA UTARA', 'Lily.Aurelia94@gmail.com', '0259078683041053')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (195, 39, 'Tri Susanti', 'UNIVERSITAS SUMATERA UTARA', 'Darien.Prastuti@gmail.co.id', '0050819968438890')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (196, NULL, 'Yunita Fathina', 'UNIVERSITAS SULAWESI UTARA', 'Loraine_Namaga98@yahoo.co.id', '2157341258491232')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (197, NULL, 'Nilam Maryati', 'UNIVERSITAS KEPULAUAN RIAU', 'Zack35@gmail.com', '9834513848634239')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (198, NULL, 'Maria Andriani', 'UNIVERSITAS SUMATERA SELATAN', 'Francisco_Ramadhani@yahoo.co.id', '2432839429889764')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (199, NULL, 'Rika Maharani', 'UNIVERSITAS GORONTALO', 'Raymundo92@gmail.com', '6046507275008852')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (200, 40, 'Lantar Habibi', 'UNIVERSITAS SULAWESI UTARA', 'Arvilla30@yahoo.com', '5219562234206201')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (201, NULL, 'Bella Putri', 'UNIVERSITAS DKI JAKARTA', 'Sabrina_Prayoga0@gmail.com', '9975907541708404')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (202, NULL, 'Mujur Jailani', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Madisyn13@yahoo.com', '0334446629877875')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (203, NULL, 'Koko Airlangga M.M.', 'UNIVERSITAS KALIMANTAN SELATAN', 'Cristopher_Hastuti50@yahoo.co.id', '1962184931216024')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (204, NULL, 'Cemeti Purwadi', 'UNIVERSITAS KALIMANTAN TENGAH', 'Addie_Pradipta@yahoo.co.id', '4143732606845795')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (205, 41, 'Warsita Winarno', 'UNIVERSITAS JAWA BARAT', 'Kristin.Rajasa@gmail.com', '3157609094148243')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (206, NULL, 'Irwan Wibisono M.M.', 'UNIVERSITAS DI YOGYAKARTA', 'Hiram.Purnawarman15@gmail.com', '3890126176517724')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (207, NULL, 'Vino Nashiruddin', 'UNIVERSITAS BENGKULU', 'Fleta.Wijaya@gmail.co.id', '8396284447799306')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (208, NULL, 'Najib Yanuar', 'UNIVERSITAS ACEH', 'Vita.Aryanti@yahoo.com', '8118975840187873')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (209, NULL, 'Harsanto Rajasa', 'UNIVERSITAS SULAWESI BARAT', 'Hillary53@yahoo.com', '7397554320063466')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (210, 42, 'Lintang Aqila', 'UNIVERSITAS SULAWESI TENGAH', 'Margarett_Padmasari@yahoo.co.id', '6317672834775189')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (211, NULL, 'Sherly Fathina', 'UNIVERSITAS SULAWESI TENGAH', 'Jadyn_Wacana@gmail.co.id', '7474614006672517')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (212, NULL, 'Chelsea Juwita', 'UNIVERSITAS SULAWESI UTARA', 'Neal.Gunarto1@yahoo.co.id', '6162584089972482')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (213, NULL, 'Hartaka Sitompul', 'UNIVERSITAS BENGKULU', 'Tia.Suryatmi@gmail.co.id', '4408967737940475')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (214, NULL, 'Vinsen Mandala', 'UNIVERSITAS KALIMANTAN UTARA', 'Dangelo.Abimanyu@gmail.com', '9217203086301755')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (215, 43, 'Noviana Andini', 'UNIVERSITAS SUMATERA SELATAN', 'Zachary.Hardiansyah@gmail.co.id', '0186989053377592')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (216, NULL, 'Gabriella Azizah', 'UNIVERSITAS KEPULAUAN RIAU', 'Kirstin_Irawan@yahoo.com', '3971353350543555')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (217, NULL, 'Melinda Aryanti', 'UNIVERSITAS PAPUA BARAT', 'Kailey.Hutapea@gmail.co.id', '0266025324447437')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (218, NULL, 'Margana Faresta', 'UNIVERSITAS BENGKULU', 'Jaren_Zulaika@yahoo.com', '5796707038036820')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (219, NULL, 'Yunita Juwita', 'UNIVERSITAS DI YOGYAKARTA', 'Landen.Saptono29@yahoo.com', '0913357603346400')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (220, 44, 'Indah Hassanah', 'UNIVERSITAS MALUKU UTARA', 'Narciso69@yahoo.co.id', '5962781547810619')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (221, NULL, 'Vinsen Lesmana M.Kom.', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Noemi56@gmail.com', '0659741563822942')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (222, NULL, 'Among Natsir', 'UNIVERSITAS JAWA TENGAH', 'Alexandrine.Farida@yahoo.co.id', '5392278863215416')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (223, NULL, 'Ega Suwarno', 'UNIVERSITAS BANGKA BELITUNG', 'Payton_Simanjuntak@yahoo.com', '5576723534294300')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (224, NULL, 'Among Prasetyo', 'UNIVERSITAS SULAWESI TENGAH', 'Aaliyah.Lailasari9@gmail.com', '9116614316795413')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (225, 45, 'Adika Sirait', 'UNIVERSITAS SULAWESI TENGAH', 'Geraldine.Permata89@yahoo.co.id', '4602236067803505')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (226, NULL, 'Puspa Puspita S.Sos', 'UNIVERSITAS BANTEN', 'Malachi64@gmail.com', '0869702611029353')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (227, NULL, 'Tri Lestari', 'UNIVERSITAS SULAWESI TENGAH', 'Denis_Kahyang@gmail.com', '7967176073874411')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (228, NULL, 'Laila Salsabilla', 'UNIVERSITAS SULAWESI BARAT', 'Jude_Usamah92@yahoo.co.id', '1717156882935048')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (229, NULL, 'Wulandari Laksita S.Farm', 'UNIVERSITAS KALIMANTAN TIMUR', 'Derek17@gmail.com', '8855142276943745')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (230, 46, 'Umi Putri', 'UNIVERSITAS RIAU', 'Sarai25@yahoo.com', '0968161921255081')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (231, NULL, 'Lukita Pratama S.Sos', 'UNIVERSITAS KALIMANTAN UTARA', 'Maymie.Marbun@gmail.co.id', '6257238269705971')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (232, NULL, 'Natalia Nasyidah', 'UNIVERSITAS BALI', 'Geovanni_Anjani@gmail.com', '9339931201725695')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (233, NULL, 'Widya Halimah', 'UNIVERSITAS DI YOGYAKARTA', 'Thalia_Siregar@gmail.co.id', '6713668381030814')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (234, NULL, 'Emas Latupono S.Gz', 'UNIVERSITAS PAPUA BARAT', 'Uriah.Prastuti88@yahoo.com', '1682519292244982')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (235, 47, 'Harja Prayoga S.I.Kom', 'UNIVERSITAS KALIMANTAN TIMUR', 'Cyril39@yahoo.com', '1537130877762957')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (236, NULL, 'Pranawa Nanda', 'UNIVERSITAS PAPUA', 'Marta_Hartati17@gmail.co.id', '8224245770307402')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (237, NULL, 'Usyi Fujiati', 'UNIVERSITAS MALUKU UTARA', 'Ryleigh_Novitasari13@gmail.com', '7469694737883320')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (238, NULL, 'Niyaga Natsir', 'UNIVERSITAS MALUKU', 'Javon17@yahoo.com', '7524340101841878')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (239, NULL, 'Melani Melinda', 'UNIVERSITAS KALIMANTAN BARAT', 'Angel.Oktovian2@yahoo.com', '5632393667600094')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (240, 48, 'Banawi Nugraha', 'UNIVERSITAS BANGKA BELITUNG', 'Camilla18@gmail.co.id', '7106375556862567')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (241, NULL, 'Jarwadi Dirgantara', 'UNIVERSITAS KALIMANTAN SELATAN', 'Kian69@yahoo.com', '5943185356119218')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (242, NULL, 'Latif Wijaya', 'UNIVERSITAS SULAWESI BARAT', 'Norma43@yahoo.com', '2805554573545680')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (243, NULL, 'Dadi Yanuar', 'UNIVERSITAS SULAWESI TENGAH', 'Demond.Nanda@yahoo.com', '9937453725855431')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (244, NULL, 'Yulia Jelita', 'UNIVERSITAS BANTEN', 'Nannie.Sinaga0@yahoo.com', '7089097790441839')
