INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (1, 'Novita Wastuti', 'UNIVERSITAS MALUKU', 'Blaise.Widodo@gmail.com', 'FCILnxowDSvIx7d')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (117, 'Suci Lailasari', 'UNIVERSITAS KEPULAUAN RIAU', 'Letitia_Nasyiah62@gmail.co.id', 'gVC_efVhkewrjSo')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (118, 'Agus Setiawan', 'UNIVERSITAS BALI', 'Ova_Hidayat@gmail.com', '1Ouq0ML101w0gVQ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (119, 'Saadat Wicaksono', 'UNIVERSITAS SULAWESI UTARA', 'Agnes23@gmail.com', 'vwpKiZ7O6O1XyjP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (120, 'Unggul Nugraha S.H.', 'UNIVERSITAS SUMATERA SELATAN', 'Rupert_Hariyah45@gmail.com', 'r7jiawomNg1aVwK')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (121, 'Diana Riyanti', 'UNIVERSITAS ACEH', 'Stanley_Samosir30@gmail.com', 'NKuodeuzPvQ8MGu')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (122, 'Balamantri Manullang S.IP', 'UNIVERSITAS MALUKU', 'Reese_Kuswoyo@gmail.com', '_uNJnGPeDGfUHLx')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (123, 'Joko Nugraha', 'UNIVERSITAS SULAWESI BARAT', 'Barney.Laksita@yahoo.co.id', 'wElzJJ5mgLh7Ppe')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (124, 'Ibun Sihombing S.Farm', 'UNIVERSITAS ACEH', 'Allene.Sudiati70@yahoo.co.id', 'iVUmhJbZj7YquIi')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (125, 'Virman Natsir', 'UNIVERSITAS KALIMANTAN UTARA', 'Javon.Riyanti75@gmail.com', 'xXdlVRXv3hTn8Iv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (126, 'Ivan Satria', 'UNIVERSITAS MALUKU', 'Sylvester_Rahimah8@gmail.com', 'F4qYcl2wp0khbmM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (127, 'Mutia Jelita', 'UNIVERSITAS SULAWESI UTARA', 'Trycia.Uyainah@gmail.com', 'VOGtnXnGXTzKS53')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (128, 'Nadine Laksita', 'UNIVERSITAS KALIMANTAN BARAT', 'Carter_Samosir36@gmail.co.id', '8DbjYhbzaCqbVX2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (129, 'Oliva Juwita', 'UNIVERSITAS DKI JAKARTA', 'Carolanne42@yahoo.co.id', 'ipb70nsKPXRj6HW')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (130, 'Mulya Sabian', 'UNIVERSITAS KALIMANTAN TIMUR', 'Bradly_Wahyuni25@gmail.co.id', 'nqPdnBjj3IJ48zp')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (131, 'Ilsa Aryani', 'UNIVERSITAS KALIMANTAN TENGAH', 'Leopoldo.Zulaika@gmail.co.id', '7JB_9XEF1i0vdjQ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (132, 'Rosalina Pratiwi', 'UNIVERSITAS JAWA TENGAH', 'Stanton42@gmail.com', 'SgdwBartzqzzPl7')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (133, 'Yusuf Siregar', 'UNIVERSITAS JAWA TIMUR', 'Catalina13@yahoo.co.id', 'ni8KEOUAm9gHI55')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (134, 'Bagus Simbolon', 'UNIVERSITAS RIAU', 'Urban94@yahoo.com', 'JSNIYpxoiL512it')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (135, 'Purwa Saputra', 'UNIVERSITAS MALUKU', 'Reba90@yahoo.com', 'peSDVtsO7iw4c_w')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (136, 'Rahmi Nasyidah', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Madilyn_Firmansyah@yahoo.co.id', 'ZO_gRzxqlg86Pzg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (137, 'Latika Mandasari S.Pt', 'UNIVERSITAS PAPUA', 'Paolo6@gmail.co.id', '375vZMgi9DWMM7H')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (138, 'Prakosa Rayhan', 'UNIVERSITAS JAWA TIMUR', 'Nicole.Palastri@gmail.co.id', 'FlTIif7OzezjKjp')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (139, 'Galur Ramadan S.Kom', 'UNIVERSITAS SULAWESI SELATAN', 'Lorena_Nuraini@yahoo.co.id', 'lWJCjkZWNku6cmi')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (140, 'Kani Utami', 'UNIVERSITAS BALI', 'Hettie_Perdana@yahoo.co.id', 'gMevI_lD8VsqZfb')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (141, 'Adiarja Ahmad', 'UNIVERSITAS SUMATERA BARAT', 'Edna_Aswandi58@yahoo.co.id', '7jKUmOMt2eYG47m')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (142, 'Rachel Mandasari', 'UNIVERSITAS SUMATERA SELATAN', 'Anastacio_Prakasa61@gmail.co.id', 'EgU9lRgICRYar5d')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (143, 'Unjani Zahrah M.Farm', 'UNIVERSITAS DI YOGYAKARTA', 'Ludie.Lailasari36@yahoo.co.id', 'GAOlmTs9f05IcSY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (144, 'Kezia Riyanti', 'UNIVERSITAS PAPUA BARAT', 'Colten.Suryatmi8@gmail.com', 'Q_F5X_TlA5p0dgj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (145, 'Jarwa Sitorus', 'UNIVERSITAS RIAU', 'Beau_Winarno@gmail.co.id', '5TEGqpWF0qPgQS5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (146, 'Adhiarja Sinaga', 'UNIVERSITAS JAMBI', 'Larissa_Hermawan@yahoo.co.id', 'TA6_AVK3j9tDtL_')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (147, 'Samsul Widodo', 'UNIVERSITAS KALIMANTAN TENGAH', 'Randal78@yahoo.com', 'xb6AQGm4DaD_c_k')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (148, 'Humaira Laksita', 'UNIVERSITAS SULAWESI TENGAH', 'Aracely28@gmail.co.id', 'nyewk1CxXmNPIiN')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (149, 'Ifa Padmasari', 'UNIVERSITAS JAWA TIMUR', 'Chelsie.Permadi50@gmail.co.id', 'ovThhZFe_YQB8OP')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (150, 'Ciaobella Leilani', 'UNIVERSITAS JAMBI', 'Walker78@yahoo.co.id', 'nSSY4BZV0H_R0jg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (151, 'Ega Mustofa', 'UNIVERSITAS LAMPUNG', 'Brooks_Febrianti18@yahoo.com', 'HWagALOxJgRR2Jv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (152, 'Rini Purwanti', 'UNIVERSITAS SULAWESI TENGGARA', 'Holly16@yahoo.co.id', 'woU4g1SWbVqxKMR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (153, 'Kemal Ardianto', 'UNIVERSITAS DI YOGYAKARTA', 'Caesar.Anggraini90@gmail.com', 'IWnyH6GlF9toRf1')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (154, 'Taufan Pradipta', 'UNIVERSITAS JAWA TENGAH', 'Kaci_Rahayu64@gmail.com', 'BsXwF1boWNWtjjK')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (155, 'Bahuwirya Sihombing', 'UNIVERSITAS PAPUA', 'Tanya97@gmail.co.id', 'BGX3oCIBaFUhvUR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (156, 'Oman Rahardian S.Kom', 'UNIVERSITAS KEPULAUAN RIAU', 'Wilton_Andini@gmail.com', 'NNMOdU9CltJqCqw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (157, 'Melani Ramadhani', 'UNIVERSITAS SULAWESI SELATAN', 'Mavis_Namaga81@gmail.com', 'VxnYgjyw5J_XN0O')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (158, 'Viktor Saptono S.Gz', 'UNIVERSITAS JAMBI', 'Amira41@gmail.co.id', 't2gUfnvh_D2PzU6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (159, 'Purwadi Prabowo', 'UNIVERSITAS KALIMANTAN BARAT', 'Elvera.Yanuar@yahoo.co.id', 'zirfcenNm9S_vKv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (160, 'Marsudi Wibowo', 'UNIVERSITAS JAWA TENGAH', 'Ernestina_Hariyah4@gmail.co.id', 'cSZrBwFRCymYaWT')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (161, 'Purwa Pangestu', 'UNIVERSITAS ACEH', 'Larissa.Ardiyanti9@yahoo.co.id', 'FgSqpzUdfYt9Y4K')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (162, 'Damar Haryanto', 'UNIVERSITAS KALIMANTAN BARAT', 'Wallace.Firmansyah15@gmail.co.id', 'BsH4AGJY9vXgm0n')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (163, 'Gangsa Abiputra S.T.', 'UNIVERSITAS SULAWESI SELATAN', 'Stephany84@yahoo.co.id', 'tc7B4rTx8nmqEBL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (164, 'Nur Kahyang', 'UNIVERSITAS BANTEN', 'Barney_Suwarno58@yahoo.com', '72tpdo9JNHBanrf')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (165, 'Halima Damayanti', 'UNIVERSITAS SULAWESI BARAT', 'Derek.Rachmawati@yahoo.co.id', 'TSbdHn9xeJ4h1LR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (166, 'Estiawan Yanuar', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Preston.Hartati@gmail.co.id', 'OCT8V4vOsAnqx62')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (167, 'Pardi Mangunsong', 'UNIVERSITAS KALIMANTAN TENGAH', 'Pamela_Waluyo90@gmail.com', 'ilEbWzA8a9hZJdz')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (168, 'Puput Padmasari', 'UNIVERSITAS MALUKU', 'Jasper.Natsir@gmail.com', 'QJcQ1IEXKIC2ozD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (169, 'Candrakanta Permadi', 'UNIVERSITAS JAMBI', 'Reese_Agustian@gmail.co.id', 'GjcbPiAWWYJ80W3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (170, 'Ghaliyati Mahestri', 'UNIVERSITAS JAMBI', 'Astrid_Satria33@gmail.co.id', 'VfB_ooapps32Vte')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (171, 'Dwi Prakasa S.Farm', 'UNIVERSITAS RIAU', 'Edison_Widodo75@yahoo.com', '0wCqqSvRNKmvKcG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (172, 'Daniswara Putra', 'UNIVERSITAS BALI', 'Alexa_Nuraini@yahoo.co.id', '9vR0r0miooTReKF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (173, 'Dina Hastuti', 'UNIVERSITAS LAMPUNG', 'Veronica.Zahrah@gmail.com', 'ZfkbI3LkUpKIAlL')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (174, 'Zelaya Ramadhani', 'UNIVERSITAS KALIMANTAN SELATAN', 'Scarlett.Maheswara71@yahoo.co.id', 'IcjtgwQQ6xxJtHd')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (175, 'Balidin Budiyanto', 'UNIVERSITAS SULAWESI UTARA', 'Lawrence_Suryono@gmail.co.id', 'VQbWUlaCcQCtgr2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (176, 'Paulin Laksmiwati', 'UNIVERSITAS KEPULAUAN RIAU', 'King_Mahendra@yahoo.com', 'cH9uoEli9paDUzq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (177, 'Eka Jailani S.T.', 'UNIVERSITAS SULAWESI SELATAN', 'Quincy.Permadi@gmail.com', 'BuSUHne_h7ZCYMq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (178, 'Darimin Anggriawan', 'UNIVERSITAS SULAWESI BARAT', 'Sincere87@yahoo.co.id', 'CBTI154eGc2Teij')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (182, 'Zizi Nuraini', 'UNIVERSITAS SULAWESI TENGAH', 'Graciela.Herlambang@yahoo.com', 'hrkuE1Js9DFg9Qv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (183, 'Karsana Bagaskara S.Farm', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Dianna68@gmail.com', 'NDZnCFW6M5e4H8g')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (184, 'Kamidin Najmudin', 'UNIVERSITAS BANTEN', 'Audreanne.Azizah44@yahoo.co.id', 'C41S7dawYBdQ90T')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (185, 'Agustina Nasyidah', 'UNIVERSITAS BANGKA BELITUNG', 'Titus_Permadi50@yahoo.co.id', 'AVmHsvkShseUFzd')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (186, 'Icha Laksita', 'UNIVERSITAS KALIMANTAN TIMUR', 'Ardith.Wacana19@gmail.com', 'DOUdLCbYYJAOeXj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (187, 'Vanesa Namaga S.E.I', 'UNIVERSITAS BANTEN', 'Otho.Afifah94@yahoo.com', '0jbGpdxcphd0tVO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (188, 'Taswir Pangestu', 'UNIVERSITAS SULAWESI SELATAN', 'Kenyon.Usada41@yahoo.com', 'q0YCG5y0dG8JTlz')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (189, 'Aulia Nasyidah', 'UNIVERSITAS ACEH', 'Amira78@yahoo.com', 'tb0_w5TPVUv0UvE')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (190, 'Rama Mangunsong', 'UNIVERSITAS SUMATERA BARAT', 'Lowell1@yahoo.com', '4sBiPS7pId8vk7U')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (191, 'Prakosa Rajata', 'UNIVERSITAS KALIMANTAN SELATAN', 'Mckenzie.Salma37@gmail.co.id', 'ch3KNEF69hWlrc5')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (192, 'Jumari Siregar', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Sedrick76@gmail.com', 'OkBi_WSIAx7puIy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (193, 'Anom Damanik', 'UNIVERSITAS DKI JAKARTA', 'Easton.Sihombing@gmail.co.id', 'ARJEExxObIzCfOG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (194, 'Tri Melinda', 'UNIVERSITAS BALI', 'Roma.Widiastuti82@yahoo.co.id', 'nq6daC1Srij3OAM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (195, 'Murti Hardiansyah M.TI.', 'UNIVERSITAS MALUKU', 'Pat72@yahoo.co.id', 'LekUP6llAFMuCu9')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (196, 'Okta Haryanto S.Kom', 'UNIVERSITAS MALUKU', 'Eulalia34@gmail.co.id', 'MJJsRQr9pwRzr0B')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (197, 'Belinda Astuti', 'UNIVERSITAS SUMATERA BARAT', 'Russ_Mandasari53@gmail.co.id', '2Q7EuNNA2EgvdkE')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (198, 'Nur Kahyang', 'UNIVERSITAS JAWA TIMUR', 'Aisha.Santoso@gmail.co.id', '9IHqdfR0I_ctPi6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (199, 'Sherly Anandya M.Ak', 'UNIVERSITAS SUMATERA SELATAN', 'Mona_Suryatmi@yahoo.co.id', 'hJm5XXFk6iTinbD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (200, 'Darmaji Thamrin', 'UNIVERSITAS DKI JAKARTA', 'Jeremy_Rahardian41@yahoo.com', 'jrdD49Sq7FjJ3JC')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (201, 'Lasmanto Prasasta', 'UNIVERSITAS PAPUA BARAT', 'Ellis.Airlangga@yahoo.co.id', 'aj7ZN4cKmq64c8S')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (202, 'Fitriani Wijayanti', 'UNIVERSITAS PAPUA', 'Abby.Yulianto58@yahoo.com', 'rxE9zg3rdX8YAH8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (203, 'Melinda Hastuti', 'UNIVERSITAS MALUKU', 'Verla94@yahoo.co.id', 'uzlnozB_MrGKRTo')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (204, 'Fitri Wahyuni', 'UNIVERSITAS KALIMANTAN BARAT', 'Zora11@yahoo.co.id', 'nxqeZeY24WWj3W1')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (205, 'Ivan Oktovian S.E.', 'UNIVERSITAS SULAWESI TENGGARA', 'Burley_Sudrajat9@gmail.co.id', 'MQGSqDSs_uCvR7g')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (181, 'Elvina Damayanti', 'UNIVERSITAS KALIMANTAN TENGAH', 'Peggie65@gmail.com', '2wfTrlrWMne_3ar')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (207, 'Novita Juwita', 'UNIVERSITAS PAPUA', 'Sean.Kurniawan78@yahoo.com', '7WZe9HsJ1C1C0RA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (208, 'Agustina Oktaviani', 'UNIVERSITAS JAWA TIMUR', 'Albina.Prastuti@yahoo.com', 'pp91FehiKXiVF5t')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (209, 'Ulva Aryanti', 'UNIVERSITAS KALIMANTAN UTARA', 'Marlen.Kusuma@yahoo.co.id', 'oZHm9cXSWJy__FT')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (210, 'Sakura Hassanah', 'UNIVERSITAS KALIMANTAN SELATAN', 'Dallas_Purnama@yahoo.co.id', 'PghxNz1ombhaonR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (180, 'Darsirah Hutapea', 'UNIVERSITAS ACEH', 'Katrine_Yolanda@yahoo.com', 'lMvcvBai_NvgQxG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (212, 'Jane Hartati', 'UNIVERSITAS BALI', 'Megane69@yahoo.co.id', '4hFRIEZ5I4i9NCe')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (213, 'Laras Mulyani', 'UNIVERSITAS KALIMANTAN BARAT', 'Vanessa.Hidayanto35@gmail.co.id', 'vWaBfi0mcxWMmIb')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (214, 'Unjani Leilani', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Marion86@yahoo.com', 'hWVQhrPpH76ATVY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (215, 'Jono Rahardian M.Farm', 'UNIVERSITAS SUMATERA SELATAN', 'Kara_Harini92@yahoo.com', 'jIBDVS0jVV7PeEr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (216, 'Noviana Utami', 'UNIVERSITAS BALI', 'Elinore_Hartati61@gmail.com', 'BYUMKHf2eyQja0W')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (217, 'Ira Maharani', 'UNIVERSITAS JAWA TENGAH', 'Lelah35@yahoo.co.id', 'IliCgm1iK6O9G5R')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (218, 'Najwa Mardhiyah', 'UNIVERSITAS LAMPUNG', 'Ole24@gmail.co.id', 'IHcIpBECNAxOntH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (219, 'Syahrini Rahimah', 'UNIVERSITAS JAWA TIMUR', 'Jacynthe_Hidayat@yahoo.co.id', '7tzCdc1e3iqToHc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (220, 'Dwi Laksmiwati', 'UNIVERSITAS JAWA TIMUR', 'Isadore_Mustofa65@gmail.com', 'oHn0nHXEn4iwkVD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (221, 'Galiono Waskita', 'UNIVERSITAS SULAWESI UTARA', 'Faye10@gmail.co.id', 'k7VHhAF6j8hJd5O')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (222, 'Lulut Agustian S.Farm', 'UNIVERSITAS GORONTALO', 'Malachi.Ananda@yahoo.co.id', 'VWg1e7jGFOul2TX')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (223, 'Noviana Aryani', 'UNIVERSITAS PAPUA BARAT', 'Ryan.Lesmana@yahoo.com', 'gOo67uZCUdjqHsF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (224, 'Maya Kusmawati', 'UNIVERSITAS JAWA TIMUR', 'Tito.Anggraini8@yahoo.co.id', 'gNS2TUqBNS2oFBT')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (225, 'Opan Latupono', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Braxton19@gmail.co.id', 'rsAIQ6HkKt7W8nm')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (226, 'Naradi Hutagalung', 'UNIVERSITAS BENGKULU', 'Shawna63@yahoo.co.id', 'nkOGwy5hFoPA5AJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (227, 'Endah Nasyidah S.Gz', 'UNIVERSITAS PAPUA BARAT', 'Alessandro26@gmail.com', 'IB9o1yVtrf7wrV8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (228, 'Vero Tampubolon', 'UNIVERSITAS LAMPUNG', 'Barbara.Palastri92@yahoo.co.id', 'SzxG5qHUFiGeOBb')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (229, 'Indah Wulandari', 'UNIVERSITAS BANTEN', 'Brain_Purnama@gmail.co.id', 'Ba_p0FtPjVltWPf')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (230, 'Pia Kusuma', 'UNIVERSITAS LAMPUNG', 'Vickie82@yahoo.co.id', 'cCW5fW2FwCJkVuc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (231, 'Rosa Lestari', 'UNIVERSITAS KALIMANTAN BARAT', 'Milford_Maryati@yahoo.com', 'vxbbmISW7oHFKwZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (232, 'Devi Salma', 'UNIVERSITAS KALIMANTAN UTARA', 'Deontae_Mayasari@yahoo.co.id', 'WuV6TyRFyuC30zH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (233, 'Jaya Sihombing M.Ak', 'UNIVERSITAS KALIMANTAN BARAT', 'Helene_Zahrah76@yahoo.co.id', 'V2xaRtR9QTMeFWV')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (234, 'Calista Purwanti', 'UNIVERSITAS SUMATERA BARAT', 'Jamaal_Abiputra82@yahoo.com', 'r6nPlNmbvkf_FzH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (235, 'Erik Rajata S.H.', 'UNIVERSITAS JAWA TIMUR', 'Desiree_Melani39@yahoo.co.id', 'DzYyMc49ktnDwXL')
